ncRNA_Name,ncRNA_Type,Drug_Name,DrugBank_ID,CID,miRNA_ID,Drug_ID,Pair_ID,PairEvidenceCount
hsa-mir-642a-5p,miRNA,CISPLATIN,DB00515,5460033,520,103,520_103,1
hsa-mir-642a-5p,miRNA,DOXORUBICIN,DB00997,31703,520,89,520_89,1
hsa-mir-642a-5p,miRNA,CARBOPLATIN,DB00958,38904,520,90,520_90,1
hsa-mir-642a-5p,miRNA,TAMOXIFEN,DB00675,2733525,520,123,520_123,1
hsa-mir-642a-5p,miRNA,IMATINIB,DB00619,5291,520,41,520_41,1
hsa-mir-642a-5p,miRNA,GEFITINIB,DB00317,123631,520,84,520_84,1
hsa-mir-642a-5p,miRNA,OXALIPLATIN,DB00526,6857599,520,204,520_204,1
hsa-mir-643,miRNA,DOXORUBICIN,DB00997,31703,521,89,521_89,1
hsa-mir-643,miRNA,VERAPAMIL,DB00661,2520,521,21,521_21,1
hsa-mir-643,miRNA,GEMCITABINE,DB00441,60750,521,55,521_55,1
hsa-mir-643,miRNA,CISPLATIN,DB00515,5460033,521,103,521_103,1
hsa-mir-644a,miRNA,CISPLATIN,DB00515,5460033,522,103,522_103,1
hsa-mir-644a,miRNA,TAMOXIFEN,DB00675,2733525,522,123,522_123,1
hsa-mir-644a,miRNA,DOXORUBICIN,DB00997,31703,522,89,522_89,1
hsa-mir-644a,miRNA,GEFITINIB,DB00317,123631,522,84,522_84,1
hsa-mir-644a,miRNA,SUNITINIB,DB01268,5329102,522,94,522_94,1
hsa-mir-645,miRNA,CISPLATIN,DB00515,5460033,523,103,523_103,1
hsa-mir-645,miRNA,IMATINIB,DB00619,5291,523,41,523_41,1
hsa-mir-647,miRNA,PACLITAXEL,DB01229,36314,525,67,525_67,1
hsa-mir-647,miRNA,GEMCITABINE,DB00441,60750,525,55,525_55,1
hsa-mir-647,miRNA,PONATINIB,DB08901,24826799,525,140,525_140,1
hsa-mir-647,miRNA,IMATINIB,DB00619,5291,525,41,525_41,1
hsa-mir-647,miRNA,VINCRISTINE,DB00541,5978,525,177,525_177,1
hsa-mir-647,miRNA,TRAMETINIB,DB08911,11707110,525,101,525_101,1
hsa-mir-647,miRNA,VEMURAFENIB,DB08881,42611257,525,148,525_148,1
hsa-mir-648,miRNA,CISPLATIN,DB00515,5460033,526,103,526_103,1
hsa-mir-649,miRNA,VERAPAMIL,DB00661,2520,527,21,527_21,1
hsa-mir-649,miRNA,DOXORUBICIN,DB00997,31703,527,89,527_89,1
hsa-mir-649,miRNA,VEMURAFENIB,DB08881,42611257,527,148,527_148,1
hsa-mir-649,miRNA,TRAMETINIB,DB08911,11707110,527,101,527_101,1
hsa-mir-650,miRNA,DOCETAXEL,DB01248,148124,528,3,528_3,1
hsa-mir-650,miRNA,CISPLATIN,DB00515,5460033,528,103,528_103,1
hsa-mir-651-5p,miRNA,DOXORUBICIN,DB00997,31703,529,89,529_89,1
hsa-mir-651-5p,miRNA,VERAPAMIL,DB00661,2520,529,21,529_21,1
hsa-mir-651-5p,miRNA,CISPLATIN,DB00515,5460033,529,103,529_103,1
hsa-mir-652-3p,miRNA,DOXORUBICIN,DB00997,31703,530,89,530_89,1
hsa-mir-652-3p,miRNA,VERAPAMIL,DB00661,2520,530,21,530_21,1
hsa-mir-652-3p,miRNA,RIBAVIRIN,DB00811,37542,530,69,530_69,1
hsa-mir-652-3p,miRNA,CISPLATIN,DB00515,5460033,530,103,530_103,1
hsa-mir-652-3p,miRNA,TAMOXIFEN,DB00675,2733525,530,123,530_123,1
hsa-mir-652-3p,miRNA,CYTARABINE,DB00987,6253,530,35,530_35,1
hsa-mir-652-3p,miRNA,VINCRISTINE,DB00541,5978,530,177,530_177,1
hsa-mir-652-3p,miRNA,TRAMETINIB,DB08911,11707110,530,101,530_101,1
hsa-mir-652-3p,miRNA,VEMURAFENIB,DB08881,42611257,530,148,530_148,1
hsa-mir-652-3p,miRNA,GEMCITABINE,DB00441,60750,530,55,530_55,1
hsa-mir-652-3p,miRNA,OXALIPLATIN,DB00526,6857599,530,204,530_204,1
hsa-mir-653-5p,miRNA,CARBOPLATIN,DB00958,38904,531,90,531_90,1
hsa-mir-653-5p,miRNA,TAXANE,,9548828,531,124,531_124,1
hsa-mir-654-3p,miRNA,PACLITAXEL,DB01229,36314,532,67,532_67,1
hsa-mir-654-3p,miRNA,CERITINIB,DB09063,57379345,532,160,532_160,1
hsa-mir-654-3p,miRNA,OXALIPLATIN,DB00526,6857599,532,204,532_204,1
hsa-mir-654-3p,miRNA,IMATINIB,DB00619,5291,532,41,532_41,1
hsa-mir-654-5p,miRNA,DOXORUBICIN,DB00997,31703,533,89,533_89,1
hsa-mir-654-5p,miRNA,PACLITAXEL,DB01229,36314,533,67,533_67,1
hsa-mir-654-5p,miRNA,BROMOCRIPTINE,DB01200,31101,533,86,533_86,1
hsa-mir-655-3p,miRNA,DOXORUBICIN,DB00997,31703,534,89,534_89,1
hsa-mir-655-3p,miRNA,VERAPAMIL,DB00661,2520,534,21,534_21,1
hsa-mir-655-3p,miRNA,CISPLATIN,DB00515,5460033,534,103,534_103,1
hsa-mir-655-3p,miRNA,TRAMETINIB,DB08911,11707110,534,101,534_101,1
hsa-mir-655-3p,miRNA,VEMURAFENIB,DB08881,42611257,534,148,534_148,1
hsa-mir-656-3p,miRNA,CISPLATIN,DB00515,5460033,535,103,535_103,1
hsa-mir-656-3p,miRNA,FLUOROURACIL,DB00544,3385,535,7,535_7,1
hsa-mir-657,miRNA,SORAFENIB,DB00398,216239,536,74,536_74,1
hsa-mir-657,miRNA,OXALIPLATIN,DB00526,6857599,536,204,536_204,1
hsa-mir-658,miRNA,OXALIPLATIN,DB00526,6857599,537,204,537_204,1
hsa-mir-658,miRNA,FLUOROURACIL,DB00544,3385,537,7,537_7,1
hsa-mir-658,miRNA,GEMCITABINE,DB00441,60750,537,55,537_55,1
hsa-mir-658,miRNA,IMATINIB,DB00619,5291,537,41,537_41,1
hsa-mir-658,miRNA,CISPLATIN,DB00515,5460033,537,103,537_103,1
hsa-mir-658,miRNA,VINCRISTINE,DB00541,5978,537,177,537_177,1
hsa-mir-658,miRNA,GEFITINIB,DB00317,123631,537,84,537_84,1
hsa-mir-659-3p,miRNA,SUNITINIB,DB01268,5329102,538,94,538_94,1
hsa-mir-659-3p,miRNA,CISPLATIN,DB00515,5460033,538,103,538_103,1
hsa-mir-660-5p,miRNA,DOXORUBICIN,DB00997,31703,539,89,539_89,1
hsa-mir-660-5p,miRNA,VERAPAMIL,DB00661,2520,539,21,539_21,1
hsa-mir-660-5p,miRNA,SORAFENIB,DB00398,216239,539,74,539_74,1
hsa-mir-660-5p,miRNA,OXALIPLATIN,DB00526,6857599,539,204,539_204,1
hsa-mir-660-5p,miRNA,GEMCITABINE,DB00441,60750,539,55,539_55,1
hsa-mir-660-5p,miRNA,FLUOROURACIL,DB00544,3385,539,7,539_7,1
hsa-mir-660-5p,miRNA,BORTEZOMIB,DB00188,387447,539,17,539_17,1
hsa-mir-660-5p,miRNA,GEFITINIB,DB00317,123631,539,84,539_84,1
hsa-mir-660-5p,miRNA,IMATINIB,DB00619,5291,539,41,539_41,1
hsa-mir-660-5p,miRNA,PLX-4720,DB06999,24180719,539,146,539_146,1
hsa-mir-660-5p,miRNA,PLATINUM,DB12257,23939,539,188,539_188,1
hsa-mir-660-5p,miRNA,PACLITAXEL,DB01229,36314,539,67,539_67,1
hsa-mir-660-5p,miRNA,DASATINIB,DB01254,3062316,539,100,539_100,1
hsa-mir-660-5p,miRNA,PONATINIB,DB08901,24826799,539,140,539_140,1
hsa-mir-660-5p,miRNA,IMATINIB MESYLATE,,123596,539,82,539_82,1
hsa-mir-660-5p,miRNA,CISPLATIN,DB00515,5460033,539,103,539_103,1
hsa-mir-661,miRNA,NAVITOCLAX,DB12340,24978538,540,209,540_209,1
hsa-mir-661,miRNA,OXALIPLATIN,DB00526,6857599,540,204,540_204,1
hsa-mir-661,miRNA,TEMOZOLOMIDE,DB00853,5394,540,174,540_174,1
hsa-mir-662,miRNA,VERAPAMIL,DB00661,2520,541,21,541_21,1
hsa-mir-662,miRNA,DOXORUBICIN,DB00997,31703,541,89,541_89,1
hsa-mir-662,miRNA,PLATINUM,DB12257,23939,541,188,541_188,1
hsa-mir-662,miRNA,ETOPOSIDE,DB00773,36462,541,68,541_68,1
hsa-mir-662,miRNA,GEMCITABINE,DB00441,60750,541,55,541_55,1
hsa-mir-663a,miRNA,SORAFENIB,DB00398,216239,542,74,542_74,1
hsa-mir-663a,miRNA,CISPLATIN,DB00515,5460033,542,103,542_103,1
hsa-mir-663a,miRNA,CYCLOPHOSPHAMIDE,DB00531,2907,542,16,542_16,1
hsa-mir-663a,miRNA,DOCETAXEL,DB01248,148124,542,3,542_3,1
hsa-mir-663a,miRNA,OXALIPLATIN,DB00526,6857599,542,204,542_204,1
hsa-mir-663a,miRNA,PACLITAXEL,DB01229,36314,542,67,542_67,1
hsa-mir-663a,miRNA,FLUOROURACIL,DB00544,3385,542,7,542_7,1
hsa-mir-663a,miRNA,GEMCITABINE,DB00441,60750,542,55,542_55,1
hsa-mir-663a,miRNA,IMATINIB,DB00619,5291,542,41,542_41,1
hsa-mir-663a,miRNA,PLATINUM,DB12257,23939,542,188,542_188,1
hsa-mir-663a,miRNA,VEMURAFENIB,DB08881,42611257,542,148,542_148,1
hsa-mir-663a,miRNA,DABRAFENIB,DB08912,44462760,542,142,542_142,1
hsa-mir-663a,miRNA,FULVESTRANT,DB00947,17756771,542,134,542_134,1
hsa-mir-663a,miRNA,PALBOCICLIB,DB09073,5330286,542,95,542_95,1
hsa-mir-663b,miRNA,CISPLATIN,DB00515,5460033,543,103,543_103,1
hsa-mir-663b,miRNA,SORAFENIB,DB00398,216239,543,74,543_74,1
hsa-mir-663b,miRNA,OXALIPLATIN,DB00526,6857599,543,204,543_204,1
hsa-mir-663b,miRNA,TAMOXIFEN,DB00675,2733525,543,123,543_123,1
hsa-mir-663b,miRNA,VEMURAFENIB,DB08881,42611257,543,148,543_148,1
hsa-mir-663b,miRNA,TRAMETINIB,DB08911,11707110,543,101,543_101,1
hsa-mir-663b,miRNA,PACLITAXEL,DB01229,36314,543,67,543_67,1
hsa-mir-664a-3p,miRNA,OXALIPLATIN,DB00526,6857599,544,204,544_204,1
hsa-mir-664a-3p,miRNA,SORAFENIB,DB00398,216239,544,74,544_74,1
hsa-mir-664a-3p,miRNA,CISPLATIN,DB00515,5460033,544,103,544_103,1
hsa-mir-664a-3p,miRNA,IMATINIB,DB00619,5291,544,41,544_41,1
hsa-mir-664a-3p,miRNA,FULVESTRANT,DB00947,17756771,544,134,544_134,1
hsa-mir-664a-3p,miRNA,VEMURAFENIB,DB08881,42611257,544,148,544_148,1
hsa-mir-664a-3p,miRNA,FLUOROURACIL,DB00544,3385,544,7,544_7,1
hsa-mir-665,miRNA,TAMOXIFEN,DB00675,2733525,545,123,545_123,1
hsa-mir-665,miRNA,GEMCITABINE,DB00441,60750,545,55,545_55,1
hsa-mir-665,miRNA,FLUOROURACIL,DB00544,3385,545,7,545_7,1
hsa-mir-665,miRNA,TRAMETINIB,DB08911,11707110,545,101,545_101,1
hsa-mir-665,miRNA,VEMURAFENIB,DB08881,42611257,545,148,545_148,1
hsa-mir-665,miRNA,CISPLATIN,DB00515,5460033,545,103,545_103,1
hsa-mir-665,miRNA,PAEONOL,DB16830,11092,545,180,545_180,1
hsa-mir-668-3p,miRNA,SORAFENIB,DB00398,216239,546,74,546_74,1
hsa-mir-668-3p,miRNA,TEMOZOLOMIDE,DB00853,5394,546,174,546_174,1
hsa-mir-670-5p,miRNA,FLUOROURACIL,DB00544,3385,615,7,615_7,1
hsa-mir-670-5p,miRNA,GEMCITABINE,DB00441,60750,615,55,615_55,1
hsa-mir-670-5p,miRNA,TEMOZOLOMIDE,DB00853,5394,615,174,615_174,1
hsa-mir-671-3p,miRNA,IMATINIB,DB00619,5291,547,41,547_41,1
hsa-mir-671-3p,miRNA,TAMOXIFEN,DB00675,2733525,547,123,547_123,1
hsa-mir-671-3p,miRNA,PACLITAXEL,DB01229,36314,547,67,547_67,1
hsa-mir-671-3p,miRNA,FULVESTRANT,DB00947,17756771,547,134,547_134,1
hsa-mir-671-3p,miRNA,GEMCITABINE,DB00441,60750,547,55,547_55,1
hsa-mir-671-3p,miRNA,SORAFENIB,DB00398,216239,547,74,547_74,1
hsa-mir-671-5p,miRNA,PAROXETINE,DB00715,43815,548,78,548_78,1
hsa-mir-671-5p,miRNA,CARBOPLATIN,DB00958,38904,548,90,548_90,1
hsa-mir-671-5p,miRNA,PACLITAXEL,DB01229,36314,548,67,548_67,1
hsa-mir-671-5p,miRNA,FLUOROURACIL,DB00544,3385,548,7,548_7,1
hsa-mir-671-5p,miRNA,GEMCITABINE,DB00441,60750,548,55,548_55,1
hsa-mir-671-5p,miRNA,TAMOXIFEN,DB00675,2733525,548,123,548_123,1
hsa-mir-671-5p,miRNA,PLATINUM,DB12257,23939,548,188,548_188,1
hsa-mir-671-5p,miRNA,CISPLATIN,DB00515,5460033,548,103,548_103,1
hsa-mir-671-5p,miRNA,EPIRUBICIN,DB00445,41867,548,73,548_73,1
hsa-mir-671-5p,miRNA,MITOXANTRONE,DB01204,4212,548,22,548_22,1
hsa-mir-671-5p,miRNA,DOCETAXEL,DB01248,148124,548,3,548_3,1
hsa-mir-671-5p,miRNA,FULVESTRANT,DB00947,17756771,548,134,548_134,1
hsa-mir-671-5p,miRNA,TEMOZOLOMIDE,DB00853,5394,548,174,548_174,1
hsa-mir-675-5p,miRNA,OXALIPLATIN,DB00526,6857599,549,204,549_204,1
hsa-mir-675-5p,miRNA,CISPLATIN,DB00515,5460033,549,103,549_103,1
hsa-mir-675-5p,miRNA,GEMCITABINE,DB00441,60750,549,55,549_55,1
hsa-mir-675-5p,miRNA,FLUOROURACIL,DB00544,3385,549,7,549_7,1
hsa-mir-675-5p,miRNA,DOXORUBICIN,DB00997,31703,549,89,549_89,1
hsa-mir-675-5p,miRNA,SORAFENIB,DB00398,216239,549,74,549_74,1
hsa-mir-675-5p,miRNA,VINCRISTINE,DB00541,5978,549,177,549_177,1
hsa-mir-675-5p,miRNA,DABRAFENIB,DB08912,44462760,549,142,549_142,1
hsa-mir-675-5p,miRNA,VEMURAFENIB,DB08881,42611257,549,148,549_148,1
hsa-mir-675-5p,miRNA,FULVESTRANT,DB00947,17756771,549,134,549_134,1
hsa-mir-675-5p,miRNA,CERITINIB,DB09063,57379345,549,160,549_160,1
hsa-mir-675-5p,miRNA,SUNITINIB,DB01268,5329102,549,94,549_94,1
hsa-mir-675-5p,miRNA,ETOPOSIDE,DB00773,36462,549,68,549_68,1
hsa-mir-675-5p,miRNA,VINORELBINE,DB00361,44424639,549,150,549_150,1
hsa-mir-675-5p,miRNA,PACLITAXEL,DB01229,36314,549,67,549_67,1
hsa-mir-675-5p,miRNA,IMATINIB,DB00619,5291,549,41,549_41,1
hsa-mir-7-5p,miRNA,DOXORUBICIN,DB00997,31703,633,89,633_89,1
hsa-mir-7-5p,miRNA,ETOPOSIDE,DB00773,36462,633,68,633_68,1
hsa-mir-7-5p,miRNA,CISPLATIN,DB00515,5460033,633,103,633_103,1
hsa-mir-7-5p,miRNA,10-HYDROXYCAMPTOTHECIN,DB12385,97226,633,205,633_205,1
hsa-mir-7-5p,miRNA,DOCETAXEL,DB01248,148124,633,3,633_3,1
hsa-mir-7-5p,miRNA,GEFITINIB,DB00317,123631,633,84,633_84,1
hsa-mir-7-5p,miRNA,TAMOXIFEN,DB00675,2733525,633,123,633_123,1
hsa-mir-7-5p,miRNA,GEMCITABINE,DB00441,60750,633,55,633_55,1
hsa-mir-7-5p,miRNA,OXALIPLATIN,DB00526,6857599,633,204,633_204,1
hsa-mir-7-5p,miRNA,PACLITAXEL,DB01229,36314,633,67,633_67,1
hsa-mir-7-5p,miRNA,VINCRISTINE,DB00541,5978,633,177,633_177,1
hsa-mir-7-5p,miRNA,FLUOROURACIL,DB00544,3385,633,7,633_7,1
hsa-mir-7-5p,miRNA,DEXAMETHASONE,DB01234,5743,633,43,633_43,1
hsa-mir-7-5p,miRNA,PLX-4720,DB06999,24180719,633,146,633_146,1
hsa-mir-7-5p,miRNA,SORAFENIB,DB00398,216239,633,74,633_74,1
hsa-mir-7-5p,miRNA,VEMURAFENIB,DB08881,42611257,633,148,633_148,1
hsa-mir-7-5p,miRNA,FULVESTRANT,DB00947,17756771,633,134,633_134,1
hsa-mir-7-5p,miRNA,TEMOZOLOMIDE,DB00853,5394,633,174,633_174,1
hsa-mir-708-5p,miRNA,CISPLATIN,DB00515,5460033,550,103,550_103,1
hsa-mir-708-5p,miRNA,ETOPOSIDE,DB00773,36462,550,68,550_68,1
hsa-mir-708-5p,miRNA,DOXORUBICIN,DB00997,31703,550,89,550_89,1
hsa-mir-708-5p,miRNA,GEMCITABINE,DB00441,60750,550,55,550_55,1
hsa-mir-708-5p,miRNA,THAPSIGARGIN,,446378,550,1,550_1,1
hsa-mir-708-5p,miRNA,TAMOXIFEN,DB00675,2733525,550,123,550_123,1
hsa-mir-708-5p,miRNA,DABRAFENIB,DB08912,44462760,550,142,550_142,1
hsa-mir-708-5p,miRNA,VEMURAFENIB,DB08881,42611257,550,148,550_148,1
hsa-mir-708-5p,miRNA,PACLITAXEL,DB01229,36314,550,67,550_67,1
hsa-mir-708-5p,miRNA,TRAMETINIB,DB08911,11707110,550,101,550_101,1
hsa-mir-708-5p,miRNA,GEFITINIB,DB00317,123631,550,84,550_84,1
hsa-mir-708-5p,miRNA,PLATINUM,DB12257,23939,550,188,550_188,1
hsa-mir-708-5p,miRNA,CYCLOPHOSPHAMIDE,DB00531,2907,550,16,550_16,1
hsa-mir-708-5p,miRNA,VINCRISTINE,DB00541,5978,550,177,550_177,1
hsa-mir-711,miRNA,IMATINIB,DB00619,5291,616,41,616_41,1
hsa-mir-711,miRNA,PACLITAXEL,DB01229,36314,616,67,616_67,1
hsa-mir-718,miRNA,FLUOROURACIL,DB00544,3385,617,7,617_7,1
hsa-mir-718,miRNA,GEMCITABINE,DB00441,60750,617,55,617_55,1
hsa-mir-718,miRNA,PLATINUM,DB12257,23939,617,188,617_188,1
hsa-mir-718,miRNA,IMATINIB,DB00619,5291,617,41,617_41,1
hsa-mir-718,miRNA,PACLITAXEL,DB01229,36314,617,67,617_67,1
hsa-mir-744-5p,miRNA,TAMOXIFEN,DB00675,2733525,551,123,551_123,1
hsa-mir-744-5p,miRNA,CISPLATIN,DB00515,5460033,551,103,551_103,1
hsa-mir-744-5p,miRNA,CARBOPLATIN,DB00958,38904,551,90,551_90,1
hsa-mir-744-5p,miRNA,GEFITINIB,DB00317,123631,551,84,551_84,1
hsa-mir-744-5p,miRNA,VINORELBINE,DB00361,44424639,551,150,551_150,1
hsa-mir-744-5p,miRNA,EPIRUBICIN,DB00445,41867,551,73,551_73,1
hsa-mir-744-5p,miRNA,ERLOTINIB,DB00530,176870,551,85,551_85,1
hsa-mir-744-5p,miRNA,SUNITINIB,DB01268,5329102,551,94,551_94,1
hsa-mir-744-5p,miRNA,GEMCITABINE,DB00441,60750,551,55,551_55,1
hsa-mir-744-5p,miRNA,SORAFENIB,DB00398,216239,551,74,551_74,1
hsa-mir-744-5p,miRNA,OXALIPLATIN,DB00526,6857599,551,204,551_204,1
hsa-mir-744-5p,miRNA,BORTEZOMIB,DB00188,387447,551,17,551_17,1
hsa-mir-758-3p,miRNA,DOXORUBICIN,DB00997,31703,552,89,552_89,1
hsa-mir-758-3p,miRNA,VERAPAMIL,DB00661,2520,552,21,552_21,1
hsa-mir-758-3p,miRNA,ETOPOSIDE,DB00773,36462,552,68,552_68,1
hsa-mir-758-3p,miRNA,CERITINIB,DB09063,57379345,552,160,552_160,1
hsa-mir-758-3p,miRNA,CISPLATIN,DB00515,5460033,552,103,552_103,1
hsa-mir-760,miRNA,VERAPAMIL,DB00661,2520,553,21,553_21,1
hsa-mir-760,miRNA,DOXORUBICIN,DB00997,31703,553,89,553_89,1
hsa-mir-760,miRNA,CISPLATIN,DB00515,5460033,553,103,553_103,1
hsa-mir-760,miRNA,OXALIPLATIN,DB00526,6857599,553,204,553_204,1
hsa-mir-760,miRNA,PLX-4720,DB06999,24180719,553,146,553_146,1
hsa-mir-760,miRNA,PLATINUM,DB12257,23939,553,188,553_188,1
hsa-mir-760,miRNA,TAMOXIFEN,DB00675,2733525,553,123,553_123,1
hsa-mir-760,miRNA,DABRAFENIB,DB08912,44462760,553,142,553_142,1
hsa-mir-760,miRNA,VEMURAFENIB,DB08881,42611257,553,148,553_148,1
hsa-mir-760,miRNA,GEMCITABINE,DB00441,60750,553,55,553_55,1
hsa-mir-760,miRNA,OSIMERTINIB,DB09330,71496458,553,161,553_161,1
hsa-mir-761,miRNA,IMATINIB,DB00619,5291,619,41,619_41,1
hsa-mir-761,miRNA,FLUOROURACIL,DB00544,3385,619,7,619_7,1
hsa-mir-761,miRNA,CISPLATIN,DB00515,5460033,619,103,619_103,1
hsa-mir-761,miRNA,TRAMETINIB,DB08911,11707110,619,101,619_101,1
hsa-mir-761,miRNA,VEMURAFENIB,DB08881,42611257,619,148,619_148,1
hsa-mir-762,miRNA,CISPLATIN,DB00515,5460033,620,103,620_103,1
hsa-mir-762,miRNA,FLUOROURACIL,DB00544,3385,620,7,620_7,1
hsa-mir-762,miRNA,GEMCITABINE,DB00441,60750,620,55,620_55,1
hsa-mir-762,miRNA,BORTEZOMIB,DB00188,387447,620,17,620_17,1
hsa-mir-762,miRNA,GEFITINIB,DB00317,123631,620,84,620_84,1
hsa-mir-762,miRNA,IMATINIB,DB00619,5291,620,41,620_41,1
hsa-mir-762,miRNA,PLATINUM,DB12257,23939,620,188,620_188,1
hsa-mir-762,miRNA,VEMURAFENIB,DB08881,42611257,620,148,620_148,1
hsa-mir-762,miRNA,DABRAFENIB,DB08912,44462760,620,142,620_142,1
hsa-mir-762,miRNA,PACLITAXEL,DB01229,36314,620,67,620_67,1
hsa-mir-762,miRNA,FULVESTRANT,DB00947,17756771,620,134,620_134,1
hsa-mir-764,miRNA,IMATINIB,DB00619,5291,621,41,621_41,1
hsa-mir-764,miRNA,VEMURAFENIB,DB08881,42611257,621,148,621_148,1
hsa-mir-764,miRNA,TRAMETINIB,DB08911,11707110,621,101,621_101,1
hsa-mir-765,miRNA,CISPLATIN,DB00515,5460033,554,103,554_103,1
hsa-mir-765,miRNA,DOXORUBICIN,DB00997,31703,554,89,554_89,1
hsa-mir-765,miRNA,VERAPAMIL,DB00661,2520,554,21,554_21,1
hsa-mir-765,miRNA,GEMCITABINE,DB00441,60750,554,55,554_55,1
hsa-mir-765,miRNA,OXALIPLATIN,DB00526,6857599,554,204,554_204,1
hsa-mir-765,miRNA,PLATINUM,DB12257,23939,554,188,554_188,1
hsa-mir-766-3p,miRNA,CISPLATIN,DB00515,5460033,555,103,555_103,1
hsa-mir-766-3p,miRNA,DOXORUBICIN,DB00997,31703,555,89,555_89,1
hsa-mir-766-3p,miRNA,FLUOROURACIL,DB00544,3385,555,7,555_7,1
hsa-mir-766-3p,miRNA,VINCRISTINE,DB00541,5978,555,177,555_177,1
hsa-mir-766-3p,miRNA,OXALIPLATIN,DB00526,6857599,555,204,555_204,1
hsa-mir-766-3p,miRNA,GEMCITABINE,DB00441,60750,555,55,555_55,1
hsa-mir-766-3p,miRNA,GEFITINIB,DB00317,123631,555,84,555_84,1
hsa-mir-766-3p,miRNA,IMATINIB,DB00619,5291,555,41,555_41,1
hsa-mir-766-3p,miRNA,PONATINIB,DB08901,24826799,555,140,555_140,1
hsa-mir-766-3p,miRNA,VEMURAFENIB,DB08881,42611257,555,148,555_148,1
hsa-mir-766-3p,miRNA,TRAMETINIB,DB08911,11707110,555,101,555_101,1
hsa-mir-766-3p,miRNA,TEMOZOLOMIDE,DB00853,5394,555,174,555_174,1
hsa-mir-766-3p,miRNA,PACLITAXEL,DB01229,36314,555,67,555_67,1
hsa-mir-766-3p,miRNA,BORTEZOMIB,DB00188,387447,555,17,555_17,1
hsa-mir-767-3p,miRNA,TRAMETINIB,DB08911,11707110,556,101,556_101,1
hsa-mir-767-3p,miRNA,VEMURAFENIB,DB08881,42611257,556,148,556_148,1
hsa-mir-767-3p,miRNA,CISPLATIN,DB00515,5460033,556,103,556_103,1
hsa-mir-767-3p,miRNA,GEFITINIB,DB00317,123631,556,84,556_84,1
hsa-mir-767-3p,miRNA,DOCETAXEL,DB01248,148124,556,3,556_3,1
hsa-mir-767-5p,miRNA,VEMURAFENIB,DB08881,42611257,557,148,557_148,1
hsa-mir-767-5p,miRNA,DABRAFENIB,DB08912,44462760,557,142,557_142,1
hsa-mir-767-5p,miRNA,IMATINIB,DB00619,5291,557,41,557_41,1
hsa-mir-767-5p,miRNA,CERITINIB,DB09063,57379345,557,160,557_160,1
hsa-mir-767-5p,miRNA,CISPLATIN,DB00515,5460033,557,103,557_103,1
hsa-mir-767-5p,miRNA,GEFITINIB,DB00317,123631,557,84,557_84,1
hsa-mir-767-5p,miRNA,PACLITAXEL,DB01229,36314,557,67,557_67,1
hsa-mir-767-5p,miRNA,TRAMETINIB,DB08911,11707110,557,101,557_101,1
hsa-mir-767-5p,miRNA,DOCETAXEL,DB01248,148124,557,3,557_3,1
hsa-mir-769-3p,miRNA,PLATINUM,DB12257,23939,558,188,558_188,1
hsa-mir-769-3p,miRNA,GEFITINIB,DB00317,123631,558,84,558_84,1
hsa-mir-769-3p,miRNA,ERLOTINIB,DB00530,176870,558,85,558_85,1
hsa-mir-769-3p,miRNA,GEMCITABINE,DB00441,60750,558,55,558_55,1
hsa-mir-769-3p,miRNA,METHOTREXATE,DB00563,126941,558,81,558_81,1
hsa-mir-769-5p,miRNA,TAMOXIFEN,DB00675,2733525,559,123,559_123,1
hsa-mir-769-5p,miRNA,PACLITAXEL,DB01229,36314,559,67,559_67,1
hsa-mir-769-5p,miRNA,GEMCITABINE,DB00441,60750,559,55,559_55,1
hsa-mir-769-5p,miRNA,OSIMERTINIB,DB09330,71496458,559,161,559_161,1
hsa-mir-770-5p,miRNA,CISPLATIN,DB00515,5460033,560,103,560_103,1
hsa-mir-770-5p,miRNA,METHOTREXATE,DB00563,126941,560,81,560_81,1
hsa-mir-802,miRNA,PACLITAXEL,DB01229,36314,561,67,561_67,1
hsa-mir-802,miRNA,DOXORUBICIN,DB00997,31703,561,89,561_89,1
hsa-mir-802,miRNA,PALBOCICLIB,DB09073,5330286,561,95,561_95,1
hsa-mir-873-5p,miRNA,GEMCITABINE,DB00441,60750,562,55,562_55,1
hsa-mir-873-5p,miRNA,FLUOROURACIL,DB00544,3385,562,7,562_7,1
hsa-mir-873-5p,miRNA,TAMOXIFEN,DB00675,2733525,562,123,562_123,1
hsa-mir-873-5p,miRNA,CISPLATIN,DB00515,5460033,562,103,562_103,1
hsa-mir-873-5p,miRNA,PACLITAXEL,DB01229,36314,562,67,562_67,1
hsa-mir-873-5p,miRNA,CERITINIB,DB09063,57379345,562,160,562_160,1
hsa-mir-873-5p,miRNA,GEFITINIB,DB00317,123631,562,84,562_84,1
hsa-mir-873-5p,miRNA,DOXORUBICIN,DB00997,31703,562,89,562_89,1
hsa-mir-873-5p,miRNA,TEMOZOLOMIDE,DB00853,5394,562,174,562_174,1
hsa-mir-873-5p,miRNA,GENISTEIN,DB01645,5280961,562,108,562_108,1
hsa-mir-874-3p,miRNA,GEMCITABINE,DB00441,60750,563,55,563_55,1
hsa-mir-874-3p,miRNA,FLUOROURACIL,DB00544,3385,563,7,563_7,1
hsa-mir-874-3p,miRNA,SORAFENIB,DB00398,216239,563,74,563_74,1
hsa-mir-874-3p,miRNA,CISPLATIN,DB00515,5460033,563,103,563_103,1
